ID Year,Year,ID Race,Race,Household Income by Race,Household Income by Race Moe,Geography,ID Geography
2018,"2018",0,"Total",111186,9772,"Census Tract 420.01, Snohomish County, WA","14000US53061042001"
2018,"2018",0,"Total",124844,22069,"Census Tract 420.03, Snohomish County, WA","14000US53061042003"
2018,"2018",0,"Total",88469,5883,"Census Tract 420.04, Snohomish County, WA","14000US53061042004"
2018,"2018",0,"Total",152222,21960,"Census Tract 420.05, Snohomish County, WA","14000US53061042005"
2018,"2018",0,"Total",77402,8972,"Census Tract 420.06, Snohomish County, WA","14000US53061042006"
2018,"2018",0,"Total",114828,18141,"Census Tract 501.01, Snohomish County, WA","14000US53061050101"
2018,"2018",0,"Total",71985,6413,"Census Tract 501.02, Snohomish County, WA","14000US53061050102"
2018,"2018",0,"Total",118090,17912,"Census Tract 502, Snohomish County, WA","14000US53061050200"
2018,"2018",0,"Total",106967,11401,"Census Tract 503, Snohomish County, WA","14000US53061050300"
2018,"2018",0,"Total",95510,12746,"Census Tract 504.01, Snohomish County, WA","14000US53061050401"
2018,"2018",0,"Total",82586,9182,"Census Tract 504.02, Snohomish County, WA","14000US53061050402"
2018,"2018",0,"Total",73510,12908,"Census Tract 505, Snohomish County, WA","14000US53061050500"
2018,"2018",0,"Total",190729,46600,"Census Tract 506, Snohomish County, WA","14000US53061050600"
2018,"2018",0,"Total",89115,7786,"Census Tract 507, Snohomish County, WA","14000US53061050700"
2018,"2018",0,"Total",83750,8839,"Census Tract 508, Snohomish County, WA","14000US53061050800"
2018,"2018",0,"Total",65043,9511,"Census Tract 509, Snohomish County, WA","14000US53061050900"
2018,"2018",0,"Total",73207,9049,"Census Tract 510, Snohomish County, WA","14000US53061051000"
2018,"2018",0,"Total",73482,9382,"Census Tract 511, Snohomish County, WA","14000US53061051100"
2018,"2018",0,"Total",81061,10288,"Census Tract 512, Snohomish County, WA","14000US53061051200"
2018,"2018",0,"Total",74554,8401,"Census Tract 513, Snohomish County, WA","14000US53061051300"
2018,"2018",0,"Total",51337,5536,"Census Tract 514, Snohomish County, WA","14000US53061051400"
2018,"2018",0,"Total",54772,7460.999999999999,"Census Tract 515, Snohomish County, WA","14000US53061051500"
2018,"2018",0,"Total",61629,14318.999999999998,"Census Tract 516.01, Snohomish County, WA","14000US53061051601"
2018,"2018",0,"Total",66250,5336,"Census Tract 516.02, Snohomish County, WA","14000US53061051602"
2018,"2018",0,"Total",50680,11067,"Census Tract 517.01, Snohomish County, WA","14000US53061051701"
2018,"2018",0,"Total",69750,8745,"Census Tract 517.02, Snohomish County, WA","14000US53061051702"
2018,"2018",0,"Total",83513,9476,"Census Tract 518.02, Snohomish County, WA","14000US53061051802"
2018,"2018",0,"Total",54188,10502,"Census Tract 518.03, Snohomish County, WA","14000US53061051803"
2018,"2018",0,"Total",85740,13558,"Census Tract 518.04, Snohomish County, WA","14000US53061051804"
2018,"2018",0,"Total",74600,11159,"Census Tract 519.05, Snohomish County, WA","14000US53061051905"
2018,"2018",0,"Total",120179,22377,"Census Tract 519.12, Snohomish County, WA","14000US53061051912"
2018,"2018",0,"Total",118646,18015,"Census Tract 519.13, Snohomish County, WA","14000US53061051913"
2018,"2018",0,"Total",115147,12514,"Census Tract 519.14, Snohomish County, WA","14000US53061051914"
2018,"2018",0,"Total",105709,12854,"Census Tract 519.15, Snohomish County, WA","14000US53061051915"
2018,"2018",0,"Total",111553,9969,"Census Tract 519.16, Snohomish County, WA","14000US53061051916"
2018,"2018",0,"Total",111908,6646,"Census Tract 519.17, Snohomish County, WA","14000US53061051917"
2018,"2018",0,"Total",100586,15365.999999999998,"Census Tract 519.18, Snohomish County, WA","14000US53061051918"
2018,"2018",0,"Total",85819,6787.999999999999,"Census Tract 519.21, Snohomish County, WA","14000US53061051921"
2018,"2018",0,"Total",120679,19446,"Census Tract 519.22, Snohomish County, WA","14000US53061051922"
2018,"2018",0,"Total",99167,13928,"Census Tract 519.23, Snohomish County, WA","14000US53061051923"
2018,"2018",0,"Total",87750,8293,"Census Tract 519.24, Snohomish County, WA","14000US53061051924"
2018,"2018",0,"Total",133393,15215.000000000002,"Census Tract 519.25, Snohomish County, WA","14000US53061051925"
2018,"2018",0,"Total",128929,10922,"Census Tract 519.26, Snohomish County, WA","14000US53061051926"
2018,"2018",0,"Total",106643,13722,"Census Tract 519.27, Snohomish County, WA","14000US53061051927"
2018,"2018",0,"Total",81523,17569,"Census Tract 519.28, Snohomish County, WA","14000US53061051928"
2018,"2018",0,"Total",126543,15362,"Census Tract 520.03, Snohomish County, WA","14000US53061052003"
2018,"2018",0,"Total",120217,7261.999999999999,"Census Tract 520.04, Snohomish County, WA","14000US53061052004"
2018,"2018",0,"Total",88391,6842.999999999999,"Census Tract 520.05, Snohomish County, WA","14000US53061052005"
2018,"2018",0,"Total",120893,11852,"Census Tract 520.06, Snohomish County, WA","14000US53061052006"
2018,"2018",0,"Total",122350,14083,"Census Tract 520.07, Snohomish County, WA","14000US53061052007"
2018,"2018",0,"Total",104831,11491,"Census Tract 521.04, Snohomish County, WA","14000US53061052104"
2018,"2018",0,"Total",123864,28142,"Census Tract 521.05, Snohomish County, WA","14000US53061052105"
2018,"2018",0,"Total",128705,18276,"Census Tract 521.07, Snohomish County, WA","14000US53061052107"
2018,"2018",0,"Total",129479,20022,"Census Tract 521.08, Snohomish County, WA","14000US53061052108"
2018,"2018",0,"Total",101667,6366,"Census Tract 521.12, Snohomish County, WA","14000US53061052112"
2018,"2018",0,"Total",122125,12081,"Census Tract 521.13, Snohomish County, WA","14000US53061052113"
2018,"2018",0,"Total",133017,17165,"Census Tract 521.14, Snohomish County, WA","14000US53061052114"
2018,"2018",0,"Total",125727,13625.000000000002,"Census Tract 521.15, Snohomish County, WA","14000US53061052115"
2018,"2018",0,"Total",113491,15450.000000000002,"Census Tract 521.18, Snohomish County, WA","14000US53061052118"
2018,"2018",0,"Total",108462,13500,"Census Tract 522.03, Snohomish County, WA","14000US53061052203"
2018,"2018",0,"Total",107833,8858,"Census Tract 522.04, Snohomish County, WA","14000US53061052204"
2018,"2018",0,"Total",116390,8501,"Census Tract 522.06, Snohomish County, WA","14000US53061052206"
2018,"2018",0,"Total",107059,13164,"Census Tract 522.07, Snohomish County, WA","14000US53061052207"
2018,"2018",0,"Total",58125,4909,"Census Tract 522.08, Snohomish County, WA","14000US53061052208"
2018,"2018",0,"Total",61435,11273,"Census Tract 522.09, Snohomish County, WA","14000US53061052209"
2018,"2018",0,"Total",122014,13047,"Census Tract 523.01, Snohomish County, WA","14000US53061052301"
2018,"2018",0,"Total",96289,11613,"Census Tract 523.02, Snohomish County, WA","14000US53061052302"
2018,"2018",0,"Total",72571,7961,"Census Tract 524.01, Snohomish County, WA","14000US53061052401"
2018,"2018",0,"Total",51105,5819,"Census Tract 524.02, Snohomish County, WA","14000US53061052402"
2018,"2018",0,"Total",89800,8739,"Census Tract 525.02, Snohomish County, WA","14000US53061052502"
2018,"2018",0,"Total",95640,5939,"Census Tract 525.03, Snohomish County, WA","14000US53061052503"
2018,"2018",0,"Total",86635,7283,"Census Tract 525.04, Snohomish County, WA","14000US53061052504"
2018,"2018",0,"Total",84500,12966,"Census Tract 526.03, Snohomish County, WA","14000US53061052603"
2018,"2018",0,"Total",76020,7343,"Census Tract 526.04, Snohomish County, WA","14000US53061052604"
2018,"2018",0,"Total",92802,16296,"Census Tract 526.05, Snohomish County, WA","14000US53061052605"
2018,"2018",0,"Total",91538,16504,"Census Tract 526.06, Snohomish County, WA","14000US53061052606"
2018,"2018",0,"Total",104043,1878,"Census Tract 526.07, Snohomish County, WA","14000US53061052607"
2018,"2018",0,"Total",100089,13941,"Census Tract 527.01, Snohomish County, WA","14000US53061052701"
2018,"2018",0,"Total",100531,10476,"Census Tract 527.05, Snohomish County, WA","14000US53061052705"
2018,"2018",0,"Total",86389,5033,"Census Tract 527.06, Snohomish County, WA","14000US53061052706"
2018,"2018",0,"Total",112717,12917,"Census Tract 527.07, Snohomish County, WA","14000US53061052707"
2018,"2018",0,"Total",99516,7605,"Census Tract 527.08, Snohomish County, WA","14000US53061052708"
2018,"2018",0,"Total",90135,11891,"Census Tract 527.09, Snohomish County, WA","14000US53061052709"
2018,"2018",0,"Total",79714,9673,"Census Tract 528.03, Snohomish County, WA","14000US53061052803"
2018,"2018",0,"Total",78358,4227,"Census Tract 528.04, Snohomish County, WA","14000US53061052804"
2018,"2018",0,"Total",70131,5635,"Census Tract 528.05, Snohomish County, WA","14000US53061052805"
2018,"2018",0,"Total",80842,20175,"Census Tract 528.06, Snohomish County, WA","14000US53061052806"
2018,"2018",0,"Total",43977,6024,"Census Tract 529.03, Snohomish County, WA","14000US53061052903"
2018,"2018",0,"Total",72821,14184.999999999998,"Census Tract 529.04, Snohomish County, WA","14000US53061052904"
2018,"2018",0,"Total",41769,6179,"Census Tract 529.05, Snohomish County, WA","14000US53061052905"
2018,"2018",0,"Total",79073,5929,"Census Tract 529.06, Snohomish County, WA","14000US53061052906"
2018,"2018",0,"Total",72535,5599,"Census Tract 531.01, Snohomish County, WA","14000US53061053101"
2018,"2018",0,"Total",69761,13964.999999999998,"Census Tract 531.02, Snohomish County, WA","14000US53061053102"
2018,"2018",0,"Total",74255,9257,"Census Tract 532.01, Snohomish County, WA","14000US53061053201"
2018,"2018",0,"Total",93409,7595.999999999999,"Census Tract 532.02, Snohomish County, WA","14000US53061053202"
2018,"2018",0,"Total",62425,8889,"Census Tract 533.01, Snohomish County, WA","14000US53061053301"
2018,"2018",0,"Total",93873,6405,"Census Tract 533.02, Snohomish County, WA","14000US53061053302"
2018,"2018",0,"Total",97334,10469,"Census Tract 534, Snohomish County, WA","14000US53061053400"
2018,"2018",0,"Total",63633,20583,"Census Tract 535.04, Snohomish County, WA","14000US53061053504"
2018,"2018",0,"Total",93750,11893,"Census Tract 535.05, Snohomish County, WA","14000US53061053505"
2018,"2018",0,"Total",91285,8590,"Census Tract 535.06, Snohomish County, WA","14000US53061053506"
2018,"2018",0,"Total",108293,7873,"Census Tract 535.07, Snohomish County, WA","14000US53061053507"
2018,"2018",0,"Total",83125,14926.000000000002,"Census Tract 535.08, Snohomish County, WA","14000US53061053508"
2018,"2018",0,"Total",64478,5946,"Census Tract 535.09, Snohomish County, WA","14000US53061053509"
2018,"2018",0,"Total",85021,7525.999999999999,"Census Tract 536.02, Snohomish County, WA","14000US53061053602"
2018,"2018",0,"Total",91023,13298,"Census Tract 536.03, Snohomish County, WA","14000US53061053603"
2018,"2018",0,"Total",70625,19343,"Census Tract 536.04, Snohomish County, WA","14000US53061053604"
2018,"2018",0,"Total",48015,6703,"Census Tract 537, Snohomish County, WA","14000US53061053700"
2018,"2018",0,"Total",74954,12466,"Census Tract 538.01, Snohomish County, WA","14000US53061053801"
2018,"2018",0,"Total",78875,6802,"Census Tract 538.02, Snohomish County, WA","14000US53061053802"
2018,"2018",0,"Total",65606,6794,"Census Tract 538.03, Snohomish County, WA","14000US53061053803"
2018,"2018",0,"Total",81307,6195,"Census Tract 9400.01, Snohomish County, WA","14000US53061940001"
2018,"2018",0,"Total",74500,7455,"Census Tract 9400.02, Snohomish County, WA","14000US53061940002"
2017,"2017",0,"Total",82283,9627,"Census Tract 401, Snohomish County, WA","14000US53061040100"
2017,"2017",0,"Total",30911,8480,"Census Tract 402, Snohomish County, WA","14000US53061040200"
2017,"2017",0,"Total",56773,5488,"Census Tract 403, Snohomish County, WA","14000US53061040300"
2017,"2017",0,"Total",51108,5193,"Census Tract 404, Snohomish County, WA","14000US53061040400"
2017,"2017",0,"Total",52768,6890.000000000001,"Census Tract 405, Snohomish County, WA","14000US53061040500"
2017,"2017",0,"Total",32235,6192,"Census Tract 407, Snohomish County, WA","14000US53061040700"
2017,"2017",0,"Total",46705,9988,"Census Tract 408, Snohomish County, WA","14000US53061040800"
2017,"2017",0,"Total",82857,7960,"Census Tract 409, Snohomish County, WA","14000US53061040900"
2017,"2017",0,"Total",57055,12004,"Census Tract 410, Snohomish County, WA","14000US53061041000"
2017,"2017",0,"Total",57138,7864.999999999999,"Census Tract 411, Snohomish County, WA","14000US53061041100"
2017,"2017",0,"Total",71662,6063,"Census Tract 412.01, Snohomish County, WA","14000US53061041201"
2017,"2017",0,"Total",54231,11122,"Census Tract 412.02, Snohomish County, WA","14000US53061041202"
2017,"2017",0,"Total",103295,16528,"Census Tract 413.01, Snohomish County, WA","14000US53061041301"
2017,"2017",0,"Total",82115,11865,"Census Tract 413.03, Snohomish County, WA","14000US53061041303"
2017,"2017",0,"Total",123778,17443,"Census Tract 413.04, Snohomish County, WA","14000US53061041304"
2017,"2017",0,"Total",58993,12713,"Census Tract 414, Snohomish County, WA","14000US53061041400"
2017,"2017",0,"Total",75956,12144,"Census Tract 415, Snohomish County, WA","14000US53061041500"
2017,"2017",0,"Total",88257,9419,"Census Tract 416.01, Snohomish County, WA","14000US53061041601"
2017,"2017",0,"Total",88833,10124,"Census Tract 416.05, Snohomish County, WA","14000US53061041605"
2017,"2017",0,"Total",91471,13687,"Census Tract 416.06, Snohomish County, WA","14000US53061041606"
2017,"2017",0,"Total",117500,13937,"Census Tract 416.07, Snohomish County, WA","14000US53061041607"
2017,"2017",0,"Total",106042,8434,"Census Tract 416.08, Snohomish County, WA","14000US53061041608"
2017,"2017",0,"Total",57820,15898.000000000002,"Census Tract 417.01, Snohomish County, WA","14000US53061041701"
2017,"2017",0,"Total",84576,8735,"Census Tract 417.03, Snohomish County, WA","14000US53061041703"
2017,"2017",0,"Total",81528,16123.000000000002,"Census Tract 417.04, Snohomish County, WA","14000US53061041704"
2017,"2017",0,"Total",47143,14579,"Census Tract 418.05, Snohomish County, WA","14000US53061041805"
2017,"2017",0,"Total",59359,5966,"Census Tract 418.06, Snohomish County, WA","14000US53061041806"
2017,"2017",0,"Total",51568,3012,"Census Tract 418.08, Snohomish County, WA","14000US53061041808"
2017,"2017",0,"Total",53585,9286,"Census Tract 418.09, Snohomish County, WA","14000US53061041809"
2017,"2017",0,"Total",54923,10060,"Census Tract 418.10, Snohomish County, WA","14000US53061041810"
2017,"2017",0,"Total",73618,3676,"Census Tract 418.11, Snohomish County, WA","14000US53061041811"
2017,"2017",0,"Total",54685,6957.000000000001,"Census Tract 418.12, Snohomish County, WA","14000US53061041812"
2017,"2017",0,"Total",64666,5343,"Census Tract 419.01, Snohomish County, WA","14000US53061041901"
2017,"2017",0,"Total",41913,3919.9999999999995,"Census Tract 419.03, Snohomish County, WA","14000US53061041903"
2017,"2017",0,"Total",39944,6563,"Census Tract 419.04, Snohomish County, WA","14000US53061041904"
2017,"2017",0,"Total",54275,3884.9999999999995,"Census Tract 419.05, Snohomish County, WA","14000US53061041905"
2017,"2017",0,"Total",104202,9594,"Census Tract 420.01, Snohomish County, WA","14000US53061042001"
2017,"2017",0,"Total",117768,14570,"Census Tract 420.03, Snohomish County, WA","14000US53061042003"
2017,"2017",0,"Total",84519,9388,"Census Tract 420.04, Snohomish County, WA","14000US53061042004"
2017,"2017",0,"Total",138750,8395,"Census Tract 420.05, Snohomish County, WA","14000US53061042005"
2017,"2017",0,"Total",75838,7611,"Census Tract 420.06, Snohomish County, WA","14000US53061042006"
2017,"2017",0,"Total",107800,20991,"Census Tract 501.01, Snohomish County, WA","14000US53061050101"
2017,"2017",0,"Total",72815,14124.999999999998,"Census Tract 501.02, Snohomish County, WA","14000US53061050102"
2017,"2017",0,"Total",115938,14327,"Census Tract 502, Snohomish County, WA","14000US53061050200"
2017,"2017",0,"Total",100662,15403,"Census Tract 503, Snohomish County, WA","14000US53061050300"
2017,"2017",0,"Total",86603,8001.999999999999,"Census Tract 504.01, Snohomish County, WA","14000US53061050401"
2017,"2017",0,"Total",78939,7933,"Census Tract 504.02, Snohomish County, WA","14000US53061050402"
2017,"2017",0,"Total",71780,8069.000000000001,"Census Tract 505, Snohomish County, WA","14000US53061050500"
2017,"2017",0,"Total",153854,22831,"Census Tract 506, Snohomish County, WA","14000US53061050600"
2017,"2017",0,"Total",82849,7606,"Census Tract 507, Snohomish County, WA","14000US53061050700"
2017,"2017",0,"Total",80938,7615.000000000001,"Census Tract 508, Snohomish County, WA","14000US53061050800"
2017,"2017",0,"Total",61875,6413,"Census Tract 509, Snohomish County, WA","14000US53061050900"
2017,"2017",0,"Total",66429,10495,"Census Tract 510, Snohomish County, WA","14000US53061051000"
2017,"2017",0,"Total",68516,10130,"Census Tract 511, Snohomish County, WA","14000US53061051100"
2017,"2017",0,"Total",74167,11763,"Census Tract 512, Snohomish County, WA","14000US53061051200"
2017,"2017",0,"Total",75719,9679,"Census Tract 513, Snohomish County, WA","14000US53061051300"
2017,"2017",0,"Total",48500,9521,"Census Tract 514, Snohomish County, WA","14000US53061051400"
2017,"2017",0,"Total",54075,8113.999999999999,"Census Tract 515, Snohomish County, WA","14000US53061051500"
2017,"2017",0,"Total",61692,9501,"Census Tract 516.01, Snohomish County, WA","14000US53061051601"
2017,"2017",0,"Total",62583,5980,"Census Tract 516.02, Snohomish County, WA","14000US53061051602"
2017,"2017",0,"Total",49500,14452,"Census Tract 517.01, Snohomish County, WA","14000US53061051701"
2017,"2017",0,"Total",65268,9460,"Census Tract 517.02, Snohomish County, WA","14000US53061051702"
2017,"2017",0,"Total",76016,10398,"Census Tract 518.02, Snohomish County, WA","14000US53061051802"
2017,"2017",0,"Total",48546,7498.000000000001,"Census Tract 518.03, Snohomish County, WA","14000US53061051803"
2017,"2017",0,"Total",84183,9070,"Census Tract 518.04, Snohomish County, WA","14000US53061051804"
2017,"2017",0,"Total",67270,7432,"Census Tract 519.05, Snohomish County, WA","14000US53061051905"
2017,"2017",0,"Total",107222,11494,"Census Tract 519.12, Snohomish County, WA","14000US53061051912"
2017,"2017",0,"Total",102123,13779,"Census Tract 519.13, Snohomish County, WA","14000US53061051913"
2017,"2017",0,"Total",108679,17426,"Census Tract 519.14, Snohomish County, WA","14000US53061051914"
2017,"2017",0,"Total",110205,15086.000000000002,"Census Tract 519.15, Snohomish County, WA","14000US53061051915"
2017,"2017",0,"Total",97500,18435,"Census Tract 519.16, Snohomish County, WA","14000US53061051916"
2017,"2017",0,"Total",102773,8006,"Census Tract 519.17, Snohomish County, WA","14000US53061051917"
2017,"2017",0,"Total",95500,11474,"Census Tract 519.18, Snohomish County, WA","14000US53061051918"
2017,"2017",0,"Total",69974,7006,"Census Tract 519.21, Snohomish County, WA","14000US53061051921"
2017,"2017",0,"Total",99948,14667.000000000002,"Census Tract 519.22, Snohomish County, WA","14000US53061051922"
2017,"2017",0,"Total",92165,9997,"Census Tract 519.23, Snohomish County, WA","14000US53061051923"
2017,"2017",0,"Total",84536,10665,"Census Tract 519.24, Snohomish County, WA","14000US53061051924"
2017,"2017",0,"Total",135859,16997,"Census Tract 519.25, Snohomish County, WA","14000US53061051925"
2017,"2017",0,"Total",123878,10759,"Census Tract 519.26, Snohomish County, WA","14000US53061051926"
2017,"2017",0,"Total",101219,13290,"Census Tract 519.27, Snohomish County, WA","14000US53061051927"
2017,"2017",0,"Total",62988,15214,"Census Tract 519.28, Snohomish County, WA","14000US53061051928"
2017,"2017",0,"Total",113517,18617,"Census Tract 520.03, Snohomish County, WA","14000US53061052003"
2017,"2017",0,"Total",103750,19767,"Census Tract 520.04, Snohomish County, WA","14000US53061052004"
2017,"2017",0,"Total",88214,8343,"Census Tract 520.05, Snohomish County, WA","14000US53061052005"
2017,"2017",0,"Total",95559,13090,"Census Tract 520.06, Snohomish County, WA","14000US53061052006"
2017,"2017",0,"Total",110190,7664,"Census Tract 520.07, Snohomish County, WA","14000US53061052007"
2017,"2017",0,"Total",88077,19853,"Census Tract 521.04, Snohomish County, WA","14000US53061052104"
2017,"2017",0,"Total",97188,17139,"Census Tract 521.05, Snohomish County, WA","14000US53061052105"
2017,"2017",0,"Total",119286,9301,"Census Tract 521.07, Snohomish County, WA","14000US53061052107"
2017,"2017",0,"Total",114141,19922,"Census Tract 521.08, Snohomish County, WA","14000US53061052108"
2017,"2017",0,"Total",99625,6533,"Census Tract 521.12, Snohomish County, WA","14000US53061052112"
2017,"2017",0,"Total",118750,11261,"Census Tract 521.13, Snohomish County, WA","14000US53061052113"
2017,"2017",0,"Total",136389,15651,"Census Tract 521.14, Snohomish County, WA","14000US53061052114"
2017,"2017",0,"Total",116107,13575.999999999998,"Census Tract 521.15, Snohomish County, WA","14000US53061052115"
2017,"2017",0,"Total",111938,15648,"Census Tract 521.18, Snohomish County, WA","14000US53061052118"
2017,"2017",0,"Total",103040,4999,"Census Tract 522.03, Snohomish County, WA","14000US53061052203"
2017,"2017",0,"Total",105000,8070,"Census Tract 522.04, Snohomish County, WA","14000US53061052204"
2017,"2017",0,"Total",110054,15477,"Census Tract 522.06, Snohomish County, WA","14000US53061052206"
2017,"2017",0,"Total",95852,14258.000000000002,"Census Tract 522.07, Snohomish County, WA","14000US53061052207"
2017,"2017",0,"Total",52287,6283,"Census Tract 522.08, Snohomish County, WA","14000US53061052208"
2017,"2017",0,"Total",50556,9106,"Census Tract 522.09, Snohomish County, WA","14000US53061052209"
2017,"2017",0,"Total",106837,11307,"Census Tract 523.01, Snohomish County, WA","14000US53061052301"
2017,"2017",0,"Total",92554,8148.999999999999,"Census Tract 523.02, Snohomish County, WA","14000US53061052302"
2017,"2017",0,"Total",63299,8317,"Census Tract 524.01, Snohomish County, WA","14000US53061052401"
2017,"2017",0,"Total",52750,8200,"Census Tract 524.02, Snohomish County, WA","14000US53061052402"
2017,"2017",0,"Total",81346,12386,"Census Tract 525.02, Snohomish County, WA","14000US53061052502"
2017,"2017",0,"Total",89139,6511,"Census Tract 525.03, Snohomish County, WA","14000US53061052503"
2017,"2017",0,"Total",83750,5713,"Census Tract 525.04, Snohomish County, WA","14000US53061052504"
2017,"2017",0,"Total",71023,10622,"Census Tract 526.03, Snohomish County, WA","14000US53061052603"
2017,"2017",0,"Total",70515,7450,"Census Tract 526.04, Snohomish County, WA","14000US53061052604"
2017,"2017",0,"Total",104688,22281,"Census Tract 526.05, Snohomish County, WA","14000US53061052605"
2017,"2017",0,"Total",78110,13202,"Census Tract 526.06, Snohomish County, WA","14000US53061052606"
2017,"2017",0,"Total",102648,3539,"Census Tract 526.07, Snohomish County, WA","14000US53061052607"
2017,"2017",0,"Total",98289,5850,"Census Tract 527.01, Snohomish County, WA","14000US53061052701"
2017,"2017",0,"Total",96825,13391,"Census Tract 527.05, Snohomish County, WA","14000US53061052705"
2017,"2017",0,"Total",83524,4249,"Census Tract 527.06, Snohomish County, WA","14000US53061052706"
2017,"2017",0,"Total",92384,13515,"Census Tract 527.07, Snohomish County, WA","14000US53061052707"
2017,"2017",0,"Total",101927,9186,"Census Tract 527.08, Snohomish County, WA","14000US53061052708"
2017,"2017",0,"Total",89093,10891,"Census Tract 527.09, Snohomish County, WA","14000US53061052709"
2017,"2017",0,"Total",69737,11035,"Census Tract 528.03, Snohomish County, WA","14000US53061052803"
2017,"2017",0,"Total",75549,4722,"Census Tract 528.04, Snohomish County, WA","14000US53061052804"
2017,"2017",0,"Total",64695,8200,"Census Tract 528.05, Snohomish County, WA","14000US53061052805"
2017,"2017",0,"Total",75955,17960,"Census Tract 528.06, Snohomish County, WA","14000US53061052806"
2017,"2017",0,"Total",40237,5200,"Census Tract 529.03, Snohomish County, WA","14000US53061052903"
2017,"2017",0,"Total",61663,10462,"Census Tract 529.04, Snohomish County, WA","14000US53061052904"
2017,"2017",0,"Total",38409,3630,"Census Tract 529.05, Snohomish County, WA","14000US53061052905"
2017,"2017",0,"Total",74000,10376,"Census Tract 529.06, Snohomish County, WA","14000US53061052906"
2017,"2017",0,"Total",71701,5537,"Census Tract 531.01, Snohomish County, WA","14000US53061053101"
2017,"2017",0,"Total",66795,6709,"Census Tract 531.02, Snohomish County, WA","14000US53061053102"
2017,"2017",0,"Total",80368,8932,"Census Tract 532.01, Snohomish County, WA","14000US53061053201"
2017,"2017",0,"Total",82308,11450,"Census Tract 532.02, Snohomish County, WA","14000US53061053202"
2017,"2017",0,"Total",60707,13659,"Census Tract 533.01, Snohomish County, WA","14000US53061053301"
2017,"2017",0,"Total",91630,3665,"Census Tract 533.02, Snohomish County, WA","14000US53061053302"
2017,"2017",0,"Total",92858,13094,"Census Tract 534, Snohomish County, WA","14000US53061053400"
2017,"2017",0,"Total",59516,13191,"Census Tract 535.04, Snohomish County, WA","14000US53061053504"
2017,"2017",0,"Total",95737,13650.999999999998,"Census Tract 535.05, Snohomish County, WA","14000US53061053505"
2017,"2017",0,"Total",89476,11361,"Census Tract 535.06, Snohomish County, WA","14000US53061053506"
2017,"2017",0,"Total",97500,9881,"Census Tract 535.07, Snohomish County, WA","14000US53061053507"
2017,"2017",0,"Total",78375,14730,"Census Tract 535.08, Snohomish County, WA","14000US53061053508"
2017,"2017",0,"Total",59243,6062,"Census Tract 535.09, Snohomish County, WA","14000US53061053509"
2017,"2017",0,"Total",78149,10419,"Census Tract 536.02, Snohomish County, WA","14000US53061053602"
2017,"2017",0,"Total",93026,15166.000000000002,"Census Tract 536.03, Snohomish County, WA","14000US53061053603"
2017,"2017",0,"Total",68935,19708,"Census Tract 536.04, Snohomish County, WA","14000US53061053604"
2017,"2017",0,"Total",48424,7590.999999999999,"Census Tract 537, Snohomish County, WA","14000US53061053700"
2017,"2017",0,"Total",70440,7569,"Census Tract 538.01, Snohomish County, WA","14000US53061053801"
2017,"2017",0,"Total",70132,11883,"Census Tract 538.02, Snohomish County, WA","14000US53061053802"
2017,"2017",0,"Total",63320,4367,"Census Tract 538.03, Snohomish County, WA","14000US53061053803"
2017,"2017",0,"Total",78472,4556,"Census Tract 9400.01, Snohomish County, WA","14000US53061940001"
2017,"2017",0,"Total",65670,5672,"Census Tract 9400.02, Snohomish County, WA","14000US53061940002"
2016,"2016",0,"Total",79750,6361,"Census Tract 401, Snohomish County, WA","14000US53061040100"
2016,"2016",0,"Total",31326,9424,"Census Tract 402, Snohomish County, WA","14000US53061040200"
2016,"2016",0,"Total",55347,5040,"Census Tract 403, Snohomish County, WA","14000US53061040300"
2016,"2016",0,"Total",49012,5822,"Census Tract 404, Snohomish County, WA","14000US53061040400"
2016,"2016",0,"Total",50033,5646,"Census Tract 405, Snohomish County, WA","14000US53061040500"
2016,"2016",0,"Total",32612,5686,"Census Tract 407, Snohomish County, WA","14000US53061040700"
2016,"2016",0,"Total",37265,12679,"Census Tract 408, Snohomish County, WA","14000US53061040800"
2016,"2016",0,"Total",81418,4221,"Census Tract 409, Snohomish County, WA","14000US53061040900"
2016,"2016",0,"Total",55971,8905,"Census Tract 410, Snohomish County, WA","14000US53061041000"
2016,"2016",0,"Total",53141,6407,"Census Tract 411, Snohomish County, WA","14000US53061041100"
2016,"2016",0,"Total",70234,9509,"Census Tract 412.01, Snohomish County, WA","14000US53061041201"
2016,"2016",0,"Total",40256,14930,"Census Tract 412.02, Snohomish County, WA","14000US53061041202"
2016,"2016",0,"Total",101037,14250,"Census Tract 413.01, Snohomish County, WA","14000US53061041301"
2016,"2016",0,"Total",75221,8395,"Census Tract 413.03, Snohomish County, WA","14000US53061041303"
2016,"2016",0,"Total",108456,26273,"Census Tract 413.04, Snohomish County, WA","14000US53061041304"
2016,"2016",0,"Total",58512,9956,"Census Tract 414, Snohomish County, WA","14000US53061041400"
2016,"2016",0,"Total",70714,12882,"Census Tract 415, Snohomish County, WA","14000US53061041500"
2016,"2016",0,"Total",82723,9462,"Census Tract 416.01, Snohomish County, WA","14000US53061041601"
2016,"2016",0,"Total",85673,9720,"Census Tract 416.05, Snohomish County, WA","14000US53061041605"
2016,"2016",0,"Total",77292,9853,"Census Tract 416.06, Snohomish County, WA","14000US53061041606"
2016,"2016",0,"Total",113750,11036,"Census Tract 416.07, Snohomish County, WA","14000US53061041607"
